word,ipa,source
peace,ˈpiːs,cmu_dict
pen,ˈpɛn,cmu_dict
pen,ˈpɛn,cmu_dict
people,ˈpiːpəl,cmu_dict
people,ˈpiːpəl,cmu_dict
period,ˈpɪriːəd,cmu_dict
period,ˈpɪriːəd,cmu_dict
period,ˈpɪriːəd,cmu_dict
period,ˈpɪriːəd,cmu_dict
person,ˈpɝːsən,cmu_dict
pet,ˈpɛt,cmu_dict
photo,ˈfoʊˌtoʊ,cmu_dict
piano,"piːˈænoʊ, piːˈænə",cmu_dict
picnic,ˈpɪkˌnɪk,cmu_dict
picture,ˈpɪktʃɝ,cmu_dict
picture,ˈpɪktʃɝ,cmu_dict
picture,ˈpɪktʃɝ,cmu_dict
piece,ˈpiːs,cmu_dict
piece,ˈpiːs,cmu_dict
pig,ˈpɪg,cmu_dict
pizza,ˈpiːtsə,cmu_dict
plane,ˈpleɪn,cmu_dict
plane,ˈpleɪn,cmu_dict
player,ˈpleɪɝ,cmu_dict
player,ˈpleɪɝ,cmu_dict
pleasure,ˈplɛʒɝ,cmu_dict
pocket,ˈpɑːkət,cmu_dict
poem,ˈpoʊəm,cmu_dict
pollution,pəˈluːʃən,cmu_dict
pool,ˈpuːl,cmu_dict
pool,ˈpuːl,cmu_dict
pool,ˈpuːl,cmu_dict
poster,ˈpoʊstɝ,cmu_dict
potato,pəˈteɪˌtoʊ,cmu_dict
present,"ˈprɛzənt, priːˈzɛnt, pɝˈzɛnt",cmu_dict
present,"ˈprɛzənt, priːˈzɛnt, pɝˈzɛnt",cmu_dict
problem,ˈprɑːbləm,cmu_dict
program,ˈproʊˌgræm,cmu_dict
program,ˈproʊˌgræm,cmu_dict
program,ˈproʊˌgræm,cmu_dict
quarter,ˈkwɔrtɝ,cmu_dict
quarter,ˈkwɔrtɝ,cmu_dict
quarter,ˈkwɔrtɝ,cmu_dict
quarter,ˈkwɔrtɝ,cmu_dict
radio,ˈreɪdiːˌoʊ,cmu_dict
rain,ˈreɪn,cmu_dict
rat,ˈræt,cmu_dict
reader,ˈriːdɝ,cmu_dict
reason,ˈriːzən,cmu_dict
reason,ˈriːzən,cmu_dict
reporter,rɪˈpɔrtɝ,cmu_dict
restaurant,"ˈrɛstɝˌɑːnt, ˈrɛˌstrɑːnt",cmu_dict
rice,ˈraɪs,cmu_dict
river,ˈrɪvɝ,cmu_dict
role,ˈroʊl,cmu_dict
room,ˈruːm,cmu_dict
room,ˈruːm,cmu_dict
rose,ˈroʊz,cmu_dict
row,ˈroʊ,cmu_dict
row,ˈroʊ,cmu_dict
rule,ˈruːl,cmu_dict
rule,ˈruːl,cmu_dict
ruler,ˈruːlɝ,cmu_dict
ruler,ˈruːlɝ,cmu_dict
salad,ˈsæləd,cmu_dict
sale,ˈseɪl,cmu_dict
sale,ˈseɪl,cmu_dict
sale,ˈseɪl,cmu_dict
sandwich,"ˈsændwɪtʃ, ˈsænwɪtʃ, ˈsæmwɪtʃ",cmu_dict
school,ˈskuːl,cmu_dict
school,ˈskuːl,cmu_dict
school,ˈskuːl,cmu_dict
science,ˈsaɪəns,cmu_dict
scientist,ˈsaɪəntɪst,cmu_dict
sea,ˈsiː,cmu_dict
seat,ˈsiːt,cmu_dict
section,ˈsɛkʃən,cmu_dict
self,ˈsɛlf,cmu_dict
sentence,ˈsɛntəns,cmu_dict
sentence,ˈsɛntəns,cmu_dict
sheep,ˈʃiːp,cmu_dict
shelf,ˈʃɛlf,cmu_dict
ship,ˈʃɪp,cmu_dict
shirt,ˈʃɝːt,cmu_dict
shoe,ˈʃuː,cmu_dict
shop,ˈʃɑːp,cmu_dict
shoulder,ˈʃoʊldɝ,cmu_dict
shower,ˈʃaʊɝ,cmu_dict
shower,ˈʃaʊɝ,cmu_dict
side,ˈsaɪd,cmu_dict
side,ˈsaɪd,cmu_dict
sight,ˈsaɪt,cmu_dict
sight,ˈsaɪt,cmu_dict
sight,ˈsaɪt,cmu_dict
sign,ˈsaɪn,cmu_dict
sign,ˈsaɪn,cmu_dict
sign,ˈsaɪn,cmu_dict
singer,ˈsɪŋɝ,cmu_dict
sir,ˈsɝː,cmu_dict
sentence,ˈsɛntəns,cmu_dict
sentence,ˈsɛntəns,cmu_dict
sheep,ˈʃiːp,cmu_dict
shelf,ˈʃɛlf,cmu_dict
ship,ˈʃɪp,cmu_dict
shirt,ˈʃɝːt,cmu_dict
shoe,ˈʃuː,cmu_dict
shop,ˈʃɑːp,cmu_dict
shoulder,ˈʃoʊldɝ,cmu_dict
shower,ˈʃaʊɝ,cmu_dict
shower,ˈʃaʊɝ,cmu_dict
side,ˈsaɪd,cmu_dict
side,ˈsaɪd,cmu_dict
sight,ˈsaɪt,cmu_dict
sight,ˈsaɪt,cmu_dict
sight,ˈsaɪt,cmu_dict
sign,ˈsaɪn,cmu_dict
sign,ˈsaɪn,cmu_dict
sign,ˈsaɪn,cmu_dict
singer,ˈsɪŋɝ,cmu_dict
sir,ˈsɝː,cmu_dict
sister,ˈsɪstɝ,cmu_dict
sister,ˈsɪstɝ,cmu_dict
site,ˈsaɪt,cmu_dict
site,ˈsaɪt,cmu_dict
size,ˈsaɪz,cmu_dict
skill,ˈskɪl,cmu_dict
skirt,ˈskɝːt,cmu_dict
sky,ˈskaɪ,cmu_dict
snake,ˈsneɪk,cmu_dict
snow,ˈsnoʊ,cmu_dict
soccer,ˈsɑːkɝ,cmu_dict
sofa,ˈsoʊfə,cmu_dict
son,ˈsʌn,cmu_dict
song,ˈsɔŋ,cmu_dict
soup,ˈsuːp,cmu_dict
speech,ˈspiːtʃ,cmu_dict
speech,ˈspiːtʃ,cmu_dict
sport,ˈspɔrt,cmu_dict
spot,ˈspɑːt,cmu_dict
spot,ˈspɑːt,cmu_dict
spring,"ˈsprɪŋ, spɝˈɪŋ",cmu_dict
spring,"ˈsprɪŋ, spɝˈɪŋ",cmu_dict
spring,"ˈsprɪŋ, spɝˈɪŋ",cmu_dict
spy,ˈspaɪ,cmu_dict
stage,ˈsteɪdʒ,cmu_dict
stage,ˈsteɪdʒ,cmu_dict
star,ˈstɑːr,cmu_dict
star,ˈstɑːr,cmu_dict
start,ˈstɑːrt,cmu_dict
station,ˈsteɪʃən,cmu_dict
station,ˈsteɪʃən,cmu_dict
station,ˈsteɪʃən,cmu_dict
stone,ˈstoʊn,cmu_dict
store,ˈstɔr,cmu_dict
store,ˈstɔr,cmu_dict
story,ˈstɔri,cmu_dict
story,ˈstɔri,cmu_dict
street,ˈstriːt,cmu_dict
student,ˈstuːdənt,cmu_dict
subject,"səbˈdʒɛkt, ˈsʌbdʒɪkt",cmu_dict
subject,"səbˈdʒɛkt, ˈsʌbdʒɪkt",cmu_dict
subject,"səbˈdʒɛkt, ˈsʌbdʒɪkt",cmu_dict
subject,"səbˈdʒɛkt, ˈsʌbdʒɪkt",cmu_dict
subway,ˈsʌbˌweɪ,cmu_dict
sugar,ˈʃʊgɝ,cmu_dict
suggestion,səˈdʒɛstʃən,cmu_dict
suggestion,səˈdʒɛstʃən,cmu_dict
sum,ˈsʌm,cmu_dict
summer,ˈsʌmɝ,cmu_dict
sun,ˈsʌn,cmu_dict
supermarket,ˈsuːpɝˌmɑːrkɪt,cmu_dict
table,ˈteɪbəl,cmu_dict
table,ˈteɪbəl,cmu_dict
taxi,ˈtæksi,cmu_dict
tea,ˈtiː,cmu_dict
teacher,ˈtiːtʃɝ,cmu_dict
team,ˈtiːm,cmu_dict
technology,tɛkˈnɑːlədʒi,cmu_dict
telephone,ˈtɛləˌfoʊn,cmu_dict
television,ˈtɛləˌvɪʒən,cmu_dict
tennis,"ˈtɛnəs, ˈtɛnɪs",cmu_dict
test,ˈtɛst,cmu_dict
test,ˈtɛst,cmu_dict
theater,ˈθiːeɪtɝ,cmu_dict
ticket,"ˈtɪkət, ˈtɪkɪt",cmu_dict
tomato,"təˈmeɪˌtoʊ, təˈmɑːˌtoʊ",cmu_dict
tool,ˈtuːl,cmu_dict
tooth,ˈtuːθ,cmu_dict
top,"ˈtɑːp, ˈtɔp",cmu_dict
top,"ˈtɑːp, ˈtɔp",cmu_dict
topic,ˈtɑːpɪk,cmu_dict
towel,"ˈtaʊəl, ˈtaʊl",cmu_dict
tower,ˈtaʊɝ,cmu_dict
town,ˈtaʊn,cmu_dict
toy,ˈtɔɪ,cmu_dict
train,ˈtreɪn,cmu_dict
tree,ˈtriː,cmu_dict
trip,ˈtrɪp,cmu_dict
truck,ˈtrʌk,cmu_dict
tube,"ˈtuːb, tˈjuːb",cmu_dict
type,ˈtaɪp,cmu_dict
type,ˈtaɪp,cmu_dict
umbrella,"əmˈbrɛlə, ˈʌmˌbrɛlə",cmu_dict
uncle,ˈʌŋkəl,cmu_dict
underline,ˈʌndɝˌlaɪn,cmu_dict
vacation,veɪˈkeɪʃən,cmu_dict
vegetable,ˈvɛdʒtəbəl,cmu_dict
video,ˈvɪdiːoʊ,cmu_dict
waiter,ˈweɪtɝ,cmu_dict
waitress,ˈweɪtrəs,cmu_dict
wall,ˈwɔl,cmu_dict
war,ˈwɔr,cmu_dict
water,ˈwɔtɝ,cmu_dict
weather,ˈwɛðɝ,cmu_dict
week,ˈwiːk,cmu_dict
weekend,"ˈwiːˌkɛnd, ˈwiːˌkɪnd",cmu_dict
wheel,"ˈwiːl, ˈhwiːl",cmu_dict
wife,ˈwaɪf,cmu_dict
wind,"ˈwaɪnd, ˈwɪnd",cmu_dict
window,ˈwɪndoʊ,cmu_dict
winter,ˈwɪntɝ,cmu_dict
woman,ˈwʊmən,cmu_dict
word,ˈwɝːd,cmu_dict
work,ˈwɝːk,cmu_dict
work,ˈwɝːk,cmu_dict
worker,ˈwɝːkɝ,cmu_dict
world,ˈwɝːld,cmu_dict
writer,ˈraɪtɝ,cmu_dict
yard,ˈjɑːrd,cmu_dict
yard,ˈjɑːrd,cmu_dict
year,ˈjɪr,cmu_dict
zoo,ˈzuː,cmu_dict
hand,ˈhænd,cmu_dict
hand,ˈhænd,cmu_dict
hand,ˈhænd,cmu_dict
hand,ˈhænd,cmu_dict
head,ˈhɛd,cmu_dict
head,ˈhɛd,cmu_dict
head,ˈhɛd,cmu_dict
head,ˈhɛd,cmu_dict
line,ˈlaɪn,cmu_dict
line,ˈlaɪn,cmu_dict
line,ˈlaɪn,cmu_dict
line,ˈlaɪn,cmu_dict
thing,ˈθɪŋ,cmu_dict
thing,ˈθɪŋ,cmu_dict
thing,ˈθɪŋ,cmu_dict
thing,ˈθɪŋ,cmu_dict
time,ˈtaɪm,cmu_dict
time,ˈtaɪm,cmu_dict
time,ˈtaɪm,cmu_dict
time,ˈtaɪm,cmu_dict
way,ˈweɪ,cmu_dict
way,ˈweɪ,cmu_dict
way,ˈweɪ,cmu_dict
above,əˈbʌv,cmu_dict
again,"əˈgɛn, əˈgeɪn",cmu_dict
ago,əˈgoʊ,cmu_dict
almost,ˈɔlˌmoʊst,cmu_dict
alone,əˈloʊn,cmu_dict
alone,əˈloʊn,cmu_dict
already,"ɔlˈrɛdi, ɔˈrɛdi",cmu_dict
also,ˈɔlsoʊ,cmu_dict
always,"ˈɔlˌweɪz, ˈɔlwiːz",cmu_dict
away,əˈweɪ,cmu_dict
before,"bɪˈfɔr, ˌbiːˈfɔr",cmu_dict
behind,bɪˈhaɪnd,cmu_dict
below,"bɪˈloʊ, biːˈloʊ",cmu_dict
carefully,ˈkɛrfəli,cmu_dict
else,ˈɛls,cmu_dict
everywhere,"ˈɛvriːˌwɛr, ˈɛvriːˌhwɛr",cmu_dict
here,ˈhiːr,cmu_dict
how,ˈhaʊ,cmu_dict
how,ˈhaʊ,cmu_dict
just,"ˈdʒʌst, dʒɪst",cmu_dict
just,"ˈdʒʌst, dʒɪst",cmu_dict
just,"ˈdʒʌst, dʒɪst",cmu_dict
just,"ˈdʒʌst, dʒɪst",cmu_dict
maybe,ˈmeɪbi,cmu_dict
never,ˈnɛvɝ,cmu_dict
no,ˈnoʊ,cmu_dict
not,ˈnɑːt,cmu_dict
now,ˈnaʊ,cmu_dict
now,ˈnaʊ,cmu_dict
o'clock,əˈklɑːk,cmu_dict
often,"ˈɔftən, ˈɔfən",cmu_dict
once,ˈwʌns,cmu_dict
once,ˈwʌns,cmu_dict
once,ˈwʌns,cmu_dict
only,ˈoʊnli,cmu_dict
please,ˈpliːz,cmu_dict
quickly,ˈkwɪkli,cmu_dict
really,"ˈrɪli, ˈriːli",cmu_dict
really,"ˈrɪli, ˈriːli",cmu_dict
soon,ˈsuːn,cmu_dict
then,ˈðɛn,cmu_dict
then,ˈðɛn,cmu_dict
then,ˈðɛn,cmu_dict
there,ˈðɛr,cmu_dict
there,ˈðɛr,cmu_dict
today,"təˈdeɪ, tuːˈdeɪ",cmu_dict
together,təˈgɛðɝ,cmu_dict
tomorrow,"təˈmɑːˌroʊ, tuːˈmɑːˌroʊ",cmu_dict
tonight,"təˈnaɪt, tuːˈnaɪt",cmu_dict
too,ˈtuː,cmu_dict
too,ˈtuː,cmu_dict
usually,"ˈjuːʒəwəli, ˈjuːʒəli",cmu_dict
very,ˈvɛri,cmu_dict
well,ˈwɛl,cmu_dict
well,ˈwɛl,cmu_dict
well,ˈwɛl,cmu_dict
why,"ˈwaɪ, ˈhwaɪ",cmu_dict
yesterday,"ˈjɛstɝˌdeɪ, ˈjɛstɝdi",cmu_dict
yet,ˈjɛt,cmu_dict
yet,ˈjɛt,cmu_dict
yet,ˈjɛt,cmu_dict
add,ˈæd,cmu_dict
agree,əˈgriː,cmu_dict
arrive,ɝˈaɪv,cmu_dict
ask,ˈæsk,cmu_dict
ask,ˈæsk,cmu_dict
become,bɪˈkʌm,cmu_dict
begin,bɪˈgɪn,cmu_dict
believe,bɪˈliːv,cmu_dict
blow,ˈbloʊ,cmu_dict
blow,ˈbloʊ,cmu_dict
borrow,ˈbɑːˌroʊ,cmu_dict
breathe,ˈbriːð,cmu_dict
bring,ˈbrɪŋ,cmu_dict
brush,ˈbrʌʃ,cmu_dict
build,ˈbɪld,cmu_dict
buy,ˈbaɪ,cmu_dict
carry,"ˈkæri, ˈkɛri",cmu_dict
catch,ˈkætʃ,cmu_dict
celebrate,ˈsɛləˌbreɪt,cmu_dict
change,ˈtʃeɪndʒ,cmu_dict
choose,ˈtʃuːz,cmu_dict
collect,kəˈlɛkt,cmu_dict
collect,kəˈlɛkt,cmu_dict
come,ˈkʌm,cmu_dict
come,ˈkʌm,cmu_dict
come,ˈkʌm,cmu_dict
cook,ˈkʊk,cmu_dict
cut,ˈkʌt,cmu_dict
cut,ˈkʌt,cmu_dict
dance,ˈdæns,cmu_dict
describe,dɪˈskraɪb,cmu_dict
discuss,dɪˈskʌs,cmu_dict
draw,ˈdrɔ,cmu_dict
draw,ˈdrɔ,cmu_dict
draw,ˈdrɔ,cmu_dict
draw,ˈdrɔ,cmu_dict
drink,ˈdrɪŋk,cmu_dict
drop,"ˈdrɑːp, ˈdrɔp",cmu_dict
drop,"ˈdrɑːp, ˈdrɔp",cmu_dict
drop,"ˈdrɑːp, ˈdrɔp",cmu_dict
eat,ˈiːt,cmu_dict
enjoy,ˌɛnˈdʒɔɪ,cmu_dict
feel,ˈfiːl,cmu_dict
feel,ˈfiːl,cmu_dict
feel,ˈfiːl,cmu_dict
fill,ˈfɪl,cmu_dict
fill,ˈfɪl,cmu_dict
find,ˈfaɪnd,cmu_dict
find,ˈfaɪnd,cmu_dict
fly,ˈflaɪ,cmu_dict
fly,ˈflaɪ,cmu_dict
forget,"fɝˈgɛt, fɔrˈgɛt",cmu_dict
give,ˈgɪv,cmu_dict
give,ˈgɪv,cmu_dict
greet,ˈgriːt,cmu_dict
grow,ˈgroʊ,cmu_dict
grow,ˈgroʊ,cmu_dict
grow,ˈgroʊ,cmu_dict
guess,ˈgɛs,cmu_dict
happen,ˈhæpən,cmu_dict
hear,ˈhiːr,cmu_dict
hear,ˈhiːr,cmu_dict
help,ˈhɛlp,cmu_dict
help,ˈhɛlp,cmu_dict
hide,ˈhaɪd,cmu_dict
hurt,ˈhɝːt,cmu_dict
hurt,ˈhɝːt,cmu_dict
imagine,ˌɪˈmædʒən,cmu_dict
introduce,"ˌɪntrəˈduːs, ˌɪntroʊˈduːs",cmu_dict
introduce,"ˌɪntrəˈduːs, ˌɪntroʊˈduːs",cmu_dict
join,ˈdʒɔɪn,cmu_dict
join,ˈdʒɔɪn,cmu_dict
judge,ˈdʒʌdʒ,cmu_dict
judge,ˈdʒʌdʒ,cmu_dict
jump,ˈdʒʌmp,cmu_dict
keep,ˈkiːp,cmu_dict
keep,ˈkiːp,cmu_dict
keep,ˈkiːp,cmu_dict
keep,ˈkiːp,cmu_dict
kick,ˈkɪk,cmu_dict
kill,ˈkɪl,cmu_dict
know,ˈnoʊ,cmu_dict
know,ˈnoʊ,cmu_dict
laugh,ˈlæf,cmu_dict
learn,ˈlɝːn,cmu_dict
leave,ˈliːv,cmu_dict
leave,ˈliːv,cmu_dict
leave,ˈliːv,cmu_dict
leave,ˈliːv,cmu_dict
let,ˈlɛt,cmu_dict
like,ˈlaɪk,cmu_dict
listen,ˈlɪsən,cmu_dict
live,"ˈlaɪv, ˈlɪv",cmu_dict
live,"ˈlaɪv, ˈlɪv",cmu_dict
look,ˈlʊk,cmu_dict
look,ˈlʊk,cmu_dict
love,ˈlʌv,cmu_dict
mean,ˈmiːn,cmu_dict
mean,ˈmiːn,cmu_dict
meet,ˈmiːt,cmu_dict
meet,ˈmiːt,cmu_dict
meet,ˈmiːt,cmu_dict
miss,ˈmɪs,cmu_dict
miss,ˈmɪs,cmu_dict
miss,ˈmɪs,cmu_dict
note,ˈnoʊt,cmu_dict
note,ˈnoʊt,cmu_dict
laugh,ˈlæf,cmu_dict
learn,ˈlɝːn,cmu_dict
leave,ˈliːv,cmu_dict
leave,ˈliːv,cmu_dict
leave,ˈliːv,cmu_dict
leave,ˈliːv,cmu_dict
let,ˈlɛt,cmu_dict
like,ˈlaɪk,cmu_dict
listen,ˈlɪsən,cmu_dict
live,"ˈlaɪv, ˈlɪv",cmu_dict
live,"ˈlaɪv, ˈlɪv",cmu_dict
look,ˈlʊk,cmu_dict
look,ˈlʊk,cmu_dict
love,ˈlʌv,cmu_dict
mean,ˈmiːn,cmu_dict
mean,ˈmiːn,cmu_dict
meet,ˈmiːt,cmu_dict
meet,ˈmiːt,cmu_dict
meet,ˈmiːt,cmu_dict
miss,ˈmɪs,cmu_dict
miss,ˈmɪs,cmu_dict
miss,ˈmɪs,cmu_dict
note,ˈnoʊt,cmu_dict
note,ˈnoʊt,cmu_dict
paint,ˈpeɪnt,cmu_dict
pay,ˈpeɪ,cmu_dict
phone,ˈfoʊn,cmu_dict
pick,ˈpɪk,cmu_dict
pick,ˈpɪk,cmu_dict
pick,ˈpɪk,cmu_dict
play,ˈpleɪ,cmu_dict
play,ˈpleɪ,cmu_dict
play,ˈpleɪ,cmu_dict
practice,ˈpræktɪs,cmu_dict
pray,ˈpreɪ,cmu_dict
push,ˈpʊʃ,cmu_dict
read,"ˈrɛd, ˈriːd",cmu_dict
repeat,"rɪˈpiːt, riːˈpiːt",cmu_dict
ride,ˈraɪd,cmu_dict
save,ˈseɪv,cmu_dict
save,ˈseɪv,cmu_dict
say,ˈseɪ,cmu_dict
see,ˈsiː,cmu_dict
see,ˈsiː,cmu_dict
see,ˈsiː,cmu_dict
sell,ˈsɛl,cmu_dict
show,ˈʃoʊ,cmu_dict
show,ˈʃoʊ,cmu_dict
sing,ˈsɪŋ,cmu_dict
sit,ˈsɪt,cmu_dict
sleep,ˈsliːp,cmu_dict
solve,ˈsɑːlv,cmu_dict
speak,ˈspiːk,cmu_dict
speak,ˈspiːk,cmu_dict
spend,ˈspɛnd,cmu_dict
spend,ˈspɛnd,cmu_dict
stay,ˈsteɪ,cmu_dict
stop,ˈstɑːp,cmu_dict
study,ˈstʌdi,cmu_dict
swim,ˈswɪm,cmu_dict
talk,ˈtɔk,cmu_dict
teach,ˈtiːtʃ,cmu_dict
tell,ˈtɛl,cmu_dict
tell,ˈtɛl,cmu_dict
thank,ˈθæŋk,cmu_dict
think,ˈθɪŋk,cmu_dict
travel,ˈtrævəl,cmu_dict
use,"ˈjuːs, ˈjuːz",cmu_dict
visit,ˈvɪzɪt,cmu_dict
wait,ˈweɪt,cmu_dict
walk,"ˈwɔk, ˈwɑːk",cmu_dict
want,"ˈwɑːnt, ˈwɔnt",cmu_dict
wash,ˈwɑːʃ,cmu_dict
watch,"ˈwɑːtʃ, ˈwɔtʃ",cmu_dict
wear,ˈwɛr,cmu_dict
win,ˈwɪn,cmu_dict
write,ˈraɪt,cmu_dict
break,ˈbreɪk,cmu_dict
break,ˈbreɪk,cmu_dict
break,ˈbreɪk,cmu_dict
break,ˈbreɪk,cmu_dict
get,"ˈgɛt, ˈgɪt",cmu_dict
get,"ˈgɛt, ˈgɪt",cmu_dict
get,"ˈgɛt, ˈgɪt",cmu_dict
get,"ˈgɛt, ˈgɪt",cmu_dict
get,"ˈgɛt, ˈgɪt",cmu_dict
go,ˈgoʊ,cmu_dict
go,ˈgoʊ,cmu_dict
go,ˈgoʊ,cmu_dict
go,ˈgoʊ,cmu_dict
make,ˈmeɪk,cmu_dict
make,ˈmeɪk,cmu_dict
make,ˈmeɪk,cmu_dict
make,ˈmeɪk,cmu_dict
put,ˈpʊt,cmu_dict
put,ˈpʊt,cmu_dict
put,ˈpʊt,cmu_dict
run,ˈrʌn,cmu_dict
run,ˈrʌn,cmu_dict
run,ˈrʌn,cmu_dict
run,ˈrʌn,cmu_dict
take,ˈteɪk,cmu_dict
take,ˈteɪk,cmu_dict
take,ˈteɪk,cmu_dict
take,ˈteɪk,cmu_dict
turn,ˈtɝːn,cmu_dict
turn,ˈtɝːn,cmu_dict
turn,ˈtɝːn,cmu_dict
turn,ˈtɝːn,cmu_dict
anybody,ˈɛniːbədi,cmu_dict
anyone,"ˈɛniːˌwən, ˈɛniːwən",cmu_dict
anything,ˈɛniːˌθɪŋ,cmu_dict
everybody,ˈɛvriːˌbɑːdi,cmu_dict
everyone,ˈɛvriːˌwən,cmu_dict
everything,ˈɛvriːˌθɪŋ,cmu_dict
he,ˈhiː,cmu_dict
i,ˈaɪ,cmu_dict
it,"ˈɪt, ɪt",cmu_dict
it,"ˈɪt, ɪt",cmu_dict
mine,ˈmaɪn,cmu_dict
much,ˈmʌtʃ,cmu_dict
nothing,ˈnʌθɪŋ,cmu_dict
she,ˈʃiː,cmu_dict
someone,ˈsʌmˌwən,cmu_dict
something,ˈsʌmθɪŋ,cmu_dict
that,"ˈðæt, ðət",cmu_dict
that,"ˈðæt, ðət",cmu_dict
they,ˈðeɪ,cmu_dict
they,ˈðeɪ,cmu_dict
this,"ˈðɪs, ðɪs",cmu_dict
we,ˈwiː,cmu_dict
who,ˈhuː,cmu_dict
who,ˈhuː,cmu_dict
you,ˈjuː,cmu_dict
yourself,"jɝˈsɛlf, jʊrˈsɛlf, ˈjɔrsɛlf",cmu_dict
about,əˈbaʊt,cmu_dict
about,əˈbaʊt,cmu_dict
about,əˈbaʊt,cmu_dict
as,"ˈæz, ˈɛz",cmu_dict
at,ˈæt,cmu_dict
at,ˈæt,cmu_dict
at,ˈæt,cmu_dict
beside,"bɪˈsaɪd, ˌbiːˈsaɪd",cmu_dict
between,"bɪˈtwiːn, biːˈtwiːn",cmu_dict
by,ˈbaɪ,cmu_dict
by,ˈbaɪ,cmu_dict
by,ˈbaɪ,cmu_dict
for,"ˈfɔr, fɝ, frɝ",cmu_dict
for,"ˈfɔr, fɝ, frɝ",cmu_dict
for,"ˈfɔr, fɝ, frɝ",cmu_dict
for,"ˈfɔr, fɝ, frɝ",cmu_dict
from,ˈfrʌm,cmu_dict
in,"ɪn, ˈɪn",cmu_dict
in,"ɪn, ˈɪn",cmu_dict
in,"ɪn, ˈɪn",cmu_dict
into,"ˈɪntuː, ɪnˈtuː, ɪntə",cmu_dict
into,"ˈɪntuː, ɪnˈtuː, ɪntə",cmu_dict
of,"ˈʌv, əv",cmu_dict
of,"ˈʌv, əv",cmu_dict
of,"ˈʌv, əv",cmu_dict
on,"ˈɑːn, ˈɔn",cmu_dict
on,"ˈɑːn, ˈɔn",cmu_dict
on,"ˈɑːn, ˈɔn",cmu_dict
over,ˈoʊvɝ,cmu_dict
over,ˈoʊvɝ,cmu_dict
over,ˈoʊvɝ,cmu_dict
to,"ˈtuː, tɪ, tə",cmu_dict
to,"ˈtuː, tɪ, tə",cmu_dict
up,ˈʌp,cmu_dict
with,"ˈwɪð, ˈwɪθ, wɪθ, wɪð",cmu_dict
with,"ˈwɪð, ˈwɪθ, wɪθ, wɪð",cmu_dict
with,"ˈwɪð, ˈwɪθ, wɪθ, wɪð",cmu_dict
and,"ənd, ˈænd",cmu_dict
and,"ənd, ˈænd",cmu_dict
and,"ənd, ˈænd",cmu_dict
because,"bɪˈkɔz, bɪˈkʌz, bɪˈkɑːz, bɪkəz",cmu_dict
but,ˈbʌt,cmu_dict
but,ˈbʌt,cmu_dict
if,"ˈɪf, ɪf",cmu_dict
if,"ˈɪf, ɪf",cmu_dict
or,"ˈɔr, ɝ",cmu_dict
or,"ˈɔr, ɝ",cmu_dict
or,"ˈɔr, ɝ",cmu_dict
so,ˈsoʊ,cmu_dict
so,ˈsoʊ,cmu_dict
than,"ˈðæn, ðən",cmu_dict
one,"ˈwʌn, ˈhwʌn",cmu_dict
can,"ˈkæn, kən",cmu_dict
can,"ˈkæn, kən",cmu_dict
can,"ˈkæn, kən",cmu_dict
could,ˈkʊd,cmu_dict
could,ˈkʊd,cmu_dict
could,ˈkʊd,cmu_dict
may,ˈmeɪ,cmu_dict
may,ˈmeɪ,cmu_dict
must,ˈmʌst,cmu_dict
must,ˈmʌst,cmu_dict
should,ˈʃʊd,cmu_dict
should,ˈʃʊd,cmu_dict
will,"ˈwɪl, wəl",cmu_dict
will,"ˈwɪl, wəl",cmu_dict
will,"ˈwɪl, wəl",cmu_dict
would,ˈwʊd,cmu_dict
would,ˈwʊd,cmu_dict
would,ˈwʊd,cmu_dict
a,"ə, ˈeɪ",cmu_dict
another,əˈnʌðɝ,cmu_dict
both,ˈboʊθ,cmu_dict
each,ˈiːtʃ,cmu_dict
every,"ˈɛvɝi, ˈɛvri",cmu_dict
some,ˈsʌm,cmu_dict
some,ˈsʌm,cmu_dict
the,"ðə, ˈðʌ, ði",cmu_dict
afraid,əˈfreɪd,cmu_dict
afraid,əˈfreɪd,cmu_dict
angry,ˈæŋgri,cmu_dict
bad,ˈbæd,cmu_dict
bad,ˈbæd,cmu_dict
bad,ˈbæd,cmu_dict
beautiful,ˈbjuːtəfəl,cmu_dict
big,ˈbɪg,cmu_dict
big,ˈbɪg,cmu_dict
black,ˈblæk,cmu_dict
black,ˈblæk,cmu_dict
blank,ˈblæŋk,cmu_dict
blue,ˈbluː,cmu_dict
blue,ˈbluː,cmu_dict
bright,ˈbraɪt,cmu_dict
bright,ˈbraɪt,cmu_dict
brown,ˈbraʊn,cmu_dict
busy,ˈbɪzi,cmu_dict
busy,ˈbɪzi,cmu_dict
careful,ˈkɛrfəl,cmu_dict
clean,ˈkliːn,cmu_dict
clever,ˈklɛvɝ,cmu_dict
cloudy,ˈklaʊdi,cmu_dict
cold,ˈkoʊld,cmu_dict
cold,ˈkoʊld,cmu_dict
cool,ˈkuːl,cmu_dict
cool,ˈkuːl,cmu_dict
cool,ˈkuːl,cmu_dict
correct,kɝˈɛkt,cmu_dict
dark,ˈdɑːrk,cmu_dict
dark,ˈdɑːrk,cmu_dict
dear,ˈdɪr,cmu_dict
dear,ˈdɪr,cmu_dict
delicious,dɪˈlɪʃəs,cmu_dict
different,"ˈdɪfɝənt, ˈdɪfrənt",cmu_dict
difficult,ˈdɪfəkəlt,cmu_dict
